freq_ghz,s11_db,s21_db,s12_db,s22_db
6.15,-16.3606,-0.640861,-0.640861,-15.1382
6.2,-16.3629,-0.645011,-0.645011,-15.1274
6.25,-16.3677,-0.649133,-0.649133,-15.1196
6.3,-16.3752,-0.653219,-0.653219,-15.1147
6.35,-16.3853,-0.657258,-0.657258,-15.1128
6.4,-16.3981,-0.661241,-0.661241,-15.1138
6.45,-16.4135,-0.665159,-0.665159,-15.1179
6.5,-16.4318,-0.669005,-0.669005,-15.1251
6.55,-16.4529,-0.672775,-0.672775,-15.1355
6.6,-16.4769,-0.676462,-0.676462,-15.1492
6.65,-16.504,-0.680065,-0.680065,-15.1662
6.7,-16.5342,-0.683579,-0.683579,-15.1866
6.75,-16.5675,-0.687002,-0.687002,-15.2105
6.8,-16.6041,-0.690331,-0.690331,-15.2381
6.85,-16.644,-0.693567,-0.693567,-15.2693
6.9,-16.6874,-0.696706,-0.696706,-15.3044
6.95,-16.7343,-0.699749,-0.699749,-15.3434
7,-16.7849,-0.702695,-0.702695,-15.3865
7.05,-16.8391,-0.705544,-0.705544,-15.4337
7.1,-16.8972,-0.708296,-0.708296,-15.4852
7.15,-16.9592,-0.710952,-0.710952,-15.5411
7.2,-17.0253,-0.713512,-0.713512,-15.6016
7.25,-17.0956,-0.715979,-0.715979,-15.6667
7.3,-17.1701,-0.718352,-0.718352,-15.7368
7.35,-17.2492,-0.720634,-0.720634,-15.8118
7.4,-17.3328,-0.722828,-0.722828,-15.8921
7.45,-17.4212,-0.724934,-0.724934,-15.9777
7.5,-17.5145,-0.726958,-0.726958,-16.069
7.55,-17.613,-0.7289,-0.7289,-16.1661
7.6,-17.7167,-0.730765,-0.730765,-16.2692
7.65,-17.826,-0.732556,-0.732556,-16.3786
7.7,-17.941,-0.734277,-0.734277,-16.4946
7.75,-18.062,-0.735933,-0.735933,-16.6174
7.8,-18.1893,-0.737528,-0.737528,-16.7474
7.85,-18.3231,-0.739066,-0.739066,-16.885
7.9,-18.4638,-0.740554,-0.740554,-17.0304
7.95,-18.6116,-0.741996,-0.741996,-17.184
8,-18.767,-0.743399,-0.743399,-17.3464
8.05,-18.9304,-0.744768,-0.744768,-17.518
8.1,-19.1021,-0.74611,-0.74611,-17.6993
8.15,-19.2827,-0.747432,-0.747432,-17.8909
8.2,-19.4727,-0.74874,-0.74874,-18.0934
8.25,-19.6726,-0.750043,-0.750043,-18.3075
8.3,-19.8832,-0.751348,-0.751348,-18.534
8.35,-20.105,-0.752662,-0.752662,-18.7738
8.4,-20.3389,-0.753995,-0.753995,-19.0278
8.45,-20.5857,-0.755354,-0.755354,-19.297
8.5,-20.8464,-0.756749,-0.756749,-19.5827
8.55,-21.1222,-0.758189,-0.758189,-19.8863
8.6,-21.4141,-0.759683,-0.759683,-20.2094
8.65,-21.7236,-0.761241,-0.761241,-20.5536
8.7,-22.0523,-0.762873,-0.762873,-20.9211
8.75,-22.4019,-0.76459,-0.76459,-21.3143
8.8,-22.7745,-0.766402,-0.766402,-21.7359
8.85,-23.1726,-0.76832,-0.76832,-22.1892
8.9,-23.5989,-0.770356,-0.770356,-22.6781
8.95,-24.0566,-0.77252,-0.77252,-23.2074
9,-24.5499,-0.774825,-0.774825,-23.7827
9.05,-25.0832,-0.777283,-0.777283,-24.4111
9.1,-25.6623,-0.779905,-0.779905,-25.1014
9.15,-26.2943,-0.782705,-0.782705,-25.8648
9.2,-26.9877,-0.785695,-0.785695,-26.7158
9.25,-27.7536,-0.788888,-0.788888,-27.6737
9.3,-28.6062,-0.792298,-0.792298,-28.7647
9.35,-29.5638,-0.795937,-0.795937,-30.0256
9.4,-30.651,-0.79982,-0.79982,-31.5089
9.45,-31.9009,-0.803961,-0.803961,-33.2917
9.5,-33.3581,-0.808373,-0.808373,-35.4819
9.55,-35.0798,-0.813071,-0.813071,-38.1793
9.6,-37.1205,-0.81807,-0.81807,-41.0701
9.65,-39.4322,-0.823384,-0.823384,-41.9702
9.7,-41.4377,-0.829027,-0.829027,-39.572
9.75,-41.5961,-0.835015,-0.835015,-36.5618
9.8,-39.6721,-0.841364,-0.841364,-34.0172
9.85,-37.2315,-0.848087,-0.848087,-31.9405
9.9,-35.0204,-0.855201,-0.855201,-30.2147
9.95,-33.1332,-0.86272,-0.86272,-28.7472
10,-31.5213,-0.870661,-0.870661,-27.4741
