freq_ghz,s11_db,s21_db,s12_db,s22_db
7.3,-24.0585,-1.41871,-1.41871,-22.2651
7.35,-24.4326,-1.42645,-1.42645,-22.4475
7.4,-24.8308,-1.43428,-1.43428,-22.6224
7.45,-25.2523,-1.44221,-1.44221,-22.7867
7.5,-25.6952,-1.45023,-1.45023,-22.9374
7.55,-26.1567,-1.45837,-1.45837,-23.0711
7.6,-26.6321,-1.46663,-1.46663,-23.185
7.65,-27.1147,-1.475,-1.475,-23.2762
7.7,-27.5948,-1.48351,-1.48351,-23.3426
7.75,-28.0592,-1.49214,-1.49214,-23.3825
7.8,-28.491,-1.50089,-1.50089,-23.3949
7.85,-28.8698,-1.50978,-1.50978,-23.3798
7.9,-29.1731,-1.51878,-1.51878,-23.3379
7.95,-29.3798,-1.52791,-1.52791,-23.2708
8,-29.4736,-1.53715,-1.53715,-23.1807
8.05,-29.4474,-1.54649,-1.54649,-23.0704
8.1,-29.3046,-1.55593,-1.55593,-22.943
8.15,-29.0588,-1.56545,-1.56545,-22.8021
8.2,-28.7298,-1.57504,-1.57504,-22.6511
8.25,-28.3399,-1.5847,-1.5847,-22.4934
8.3,-27.9102,-1.5944,-1.5944,-22.3323
8.35,-27.459,-1.60414,-1.60414,-22.1709
8.4,-27.0006,-1.61389,-1.61389,-22.0117
8.45,-26.5456,-1.62364,-1.62364,-21.8574
8.5,-26.1016,-1.63338,-1.63338,-21.7098
8.55,-25.6737,-1.64308,-1.64308,-21.5709
8.6,-25.2654,-1.65273,-1.65273,-21.4419
8.65,-24.8787,-1.66232,-1.66232,-21.3242
8.7,-24.5146,-1.67183,-1.67183,-21.2186
8.75,-24.1737,-1.68125,-1.68125,-21.1258
8.8,-23.856,-1.69055,-1.69055,-21.0461
8.85,-23.5614,-1.69974,-1.69974,-20.9798
8.9,-23.2895,-1.70879,-1.70879,-20.927
8.95,-23.0398,-1.71771,-1.71771,-20.8875
9,-22.812,-1.72649,-1.72649,-20.8612
9.05,-22.6056,-1.73512,-1.73512,-20.8477
9.1,-22.4201,-1.7436,-1.7436,-20.8466
9.15,-22.2551,-1.75193,-1.75193,-20.8573
9.2,-22.1105,-1.76013,-1.76013,-20.8794
9.25,-21.9858,-1.7682,-1.7682,-20.9123
9.3,-21.8809,-1.77615,-1.77615,-20.9553
9.35,-21.7956,-1.78401,-1.78401,-21.0078
9.4,-21.73,-1.79179,-1.79179,-21.0691
9.45,-21.6839,-1.79953,-1.79953,-21.1387
9.5,-21.6576,-1.80726,-1.80726,-21.2158
9.55,-21.6511,-1.81501,-1.81501,-21.3
9.6,-21.6647,-1.82283,-1.82283,-21.3905
9.65,-21.6986,-1.83077,-1.83077,-21.4869
9.7,-21.7531,-1.83887,-1.83887,-21.5885
9.75,-21.8287,-1.84721,-1.84721,-21.6949
9.8,-21.9258,-1.85584,-1.85584,-21.8055
9.85,-22.0448,-1.86484,-1.86484,-21.92
9.9,-22.1862,-1.87428,-1.87428,-22.0379
9.95,-22.3507,-1.88424,-1.88424,-22.1587
10,-22.5387,-1.89482,-1.89482,-22.2821
