freq_ghz,s11_db,s21_db,s12_db,s22_db
4.35,-1.50231,-14.4882,-14.4882,-0.54635
4.4,-1.51503,-14.3927,-14.3927,-0.552194
4.45,-1.52928,-14.2964,-14.2964,-0.558155
4.5,-1.54515,-14.1996,-14.1996,-0.564232
4.55,-1.56271,-14.1023,-14.1023,-0.570423
4.6,-1.58201,-14.0048,-14.0048,-0.576727
4.65,-1.60311,-13.9072,-13.9072,-0.583138
4.7,-1.62603,-13.8098,-13.8098,-0.589651
4.75,-1.65076,-13.7126,-13.7126,-0.596255
4.8,-1.67729,-13.6161,-13.6161,-0.602942
4.85,-1.70559,-13.5203,-13.5203,-0.609701
4.9,-1.73557,-13.4256,-13.4256,-0.616518
4.95,-1.76716,-13.332,-13.332,-0.623379
5,-1.80023,-13.24,-13.24,-0.630269
5.05,-1.83465,-13.1496,-13.1496,-0.637173
5.1,-1.87024,-13.0611,-13.0611,-0.644074
5.15,-1.90682,-12.9747,-12.9747,-0.650955
5.2,-1.94417,-12.8906,-12.8906,-0.657799
5.25,-1.98206,-12.8089,-12.8089,-0.664592
5.3,-2.02023,-12.7297,-12.7297,-0.671317
5.35,-2.05843,-12.6532,-12.6532,-0.677959
5.4,-2.09637,-12.5795,-12.5795,-0.684507
5.45,-2.13379,-12.5086,-12.5086,-0.690949
5.5,-2.17041,-12.4406,-12.4406,-0.697274
5.55,-2.20596,-12.3754,-12.3754,-0.703475
5.6,-2.2402,-12.313,-12.313,-0.709548
5.65,-2.27288,-12.2534,-12.2534,-0.71549
5.7,-2.30381,-12.1965,-12.1965,-0.721299
5.75,-2.3328,-12.1422,-12.1422,-0.726978
5.8,-2.35971,-12.0902,-12.0902,-0.732533
5.85,-2.38442,-12.0406,-12.0406,-0.73797
5.9,-2.40686,-11.993,-11.993,-0.7433
5.95,-2.42701,-11.9472,-11.9472,-0.748534
6,-2.44485,-11.9032,-11.9032,-0.753687
6.05,-2.46044,-11.8606,-11.8606,-0.758775
6.1,-2.47384,-11.8192,-11.8192,-0.763816
6.15,-2.48517,-11.7787,-11.7787,-0.76883
6.2,-2.49457,-11.7391,-11.7391,-0.773838
6.25,-2.5022,-11.6999,-11.6999,-0.778861
6.3,-2.50825,-11.661,-11.661,-0.783922
6.35,-2.51292,-11.6222,-11.6222,-0.789045
6.4,-2.51642,-11.5832,-11.5832,-0.794251
6.45,-2.51899,-11.5438,-11.5438,-0.799565
6.5,-2.52086,-11.504,-11.504,-0.805009
6.55,-2.52227,-11.4634,-11.4634,-0.810605
6.6,-2.52345,-11.422,-11.422,-0.816374
6.65,-2.52465,-11.3796,-11.3796,-0.822337
6.7,-2.5261,-11.336,-11.336,-0.828513
6.75,-2.52802,-11.2913,-11.2913,-0.834921
6.8,-2.53063,-11.2453,-11.2453,-0.841576
6.85,-2.53414,-11.1979,-11.1979,-0.848495
6.9,-2.53876,-11.1492,-11.1492,-0.855692
6.95,-2.54467,-11.0991,-11.0991,-0.863178
7,-2.55204,-11.0476,-11.0476,-0.870967
7.05,-2.56105,-10.9947,-10.9947,-0.879067
7.1,-2.57185,-10.9406,-10.9406,-0.887488
7.15,-2.58456,-10.8851,-10.8851,-0.896238
7.2,-2.59931,-10.8285,-10.8285,-0.905324
7.25,-2.61621,-10.7708,-10.7708,-0.914755
7.3,-2.63534,-10.7121,-10.7121,-0.924536
7.35,-2.65676,-10.6526,-10.6526,-0.934675
7.4,-2.68053,-10.5923,-10.5923,-0.94518
7.45,-2.70667,-10.5315,-10.5315,-0.956058
7.5,-2.73518,-10.4703,-10.4703,-0.967318
7.55,-2.76604,-10.4088,-10.4088,-0.978965
7.6,-2.79921,-10.3473,-10.3473,-0.991003
7.65,-2.8346,-10.2859,-10.2859,-1.00343
7.7,-2.87212,-10.2248,-10.2248,-1.01622
7.75,-2.91163,-10.1641,-10.1641,-1.02933
7.8,-2.95297,-10.1041,-10.1041,-1.04267
7.85,-2.99594,-10.0449,-10.0449,-1.05612
7.9,-3.04032,-9.98669,-9.98669,-1.06949
7.95,-3.08587,-9.92965,-9.92965,-1.08255
8,-3.13229,-9.87392,-9.87392,-1.09513
8.05,-3.1793,-9.81965,-9.81965,-1.10713
8.1,-3.22656,-9.76696,-9.76696,-1.11855
8.15,-3.27374,-9.71596,-9.71596,-1.12954
8.2,-3.32048,-9.66675,-9.66675,-1.14029
8.25,-3.36642,-9.6194,-9.6194,-1.15097
8.3,-3.41122,-9.57399,-9.57399,-1.16173
8.35,-3.45451,-9.53053,-9.53053,-1.17264
8.4,-3.49596,-9.48907,-9.48907,-1.18374
8.45,-3.53526,-9.44958,-9.44958,-1.19503
8.5,-3.57212,-9.41206,-9.41206,-1.2065
8.55,-3.6063,-9.37644,-9.37644,-1.21811
8.6,-3.63758,-9.34268,-9.34268,-1.22984
8.65,-3.6658,-9.31069,-9.31069,-1.24167
8.7,-3.69084,-9.28036,-9.28036,-1.25356
8.75,-3.71265,-9.25158,-9.25158,-1.2655
8.8,-3.7312,-9.22422,-9.22422,-1.27747
8.85,-3.74656,-9.19812,-9.19812,-1.28946
8.9,-3.75881,-9.17312,-9.17312,-1.30146
8.95,-3.76809,-9.14905,-9.14905,-1.31346
9,-3.7746,-9.12574,-9.12574,-1.32545
9.05,-3.77858,-9.103,-9.103,-1.33745
9.1,-3.7803,-9.08064,-9.08064,-1.34944
9.15,-3.78006,-9.05846,-9.05846,-1.36144
9.2,-3.7782,-9.03628,-9.03628,-1.37345
9.25,-3.77509,-9.01391,-9.01391,-1.38548
9.3,-3.7711,-8.99117,-8.99117,-1.39754
9.35,-3.76662,-8.96787,-8.96787,-1.40965
9.4,-3.76207,-8.94386,-8.94386,-1.42182
9.45,-3.75786,-8.91897,-8.91897,-1.43407
9.5,-3.7544,-8.89307,-8.89307,-1.44642
9.55,-3.75211,-8.86604,-8.86604,-1.45891
9.6,-3.75141,-8.83777,-8.83777,-1.47154
9.65,-3.7527,-8.80818,-8.80818,-1.48434
9.7,-3.75639,-8.77722,-8.77722,-1.49736
9.75,-3.76285,-8.74486,-8.74486,-1.51061
9.8,-3.77246,-8.7111,-8.7111,-1.52414
9.85,-3.78559,-8.67598,-8.67598,-1.53797
9.9,-3.80255,-8.63957,-8.63957,-1.55215
9.95,-3.82366,-8.60201,-8.60201,-1.56672
10,-3.8492,-8.56344,-8.56344,-1.58171
