freq_ghz,s11_db,s21_db,s12_db,s22_db
2.95,-30.7951,-0.621363,-0.621363,-31.7527
3,-30.1934,-0.631125,-0.631125,-31.0087
3.05,-29.6668,-0.640848,-0.640848,-30.3689
3.1,-29.208,-0.650524,-0.650524,-29.8181
3.15,-28.8109,-0.660145,-0.660145,-29.3447
3.2,-28.4705,-0.669704,-0.669704,-28.94
3.25,-28.1826,-0.679196,-0.679196,-28.5972
3.3,-27.9439,-0.688618,-0.688618,-28.3108
3.35,-27.7516,-0.697965,-0.697965,-28.0766
3.4,-27.6037,-0.707236,-0.707236,-27.8913
3.45,-27.4982,-0.716431,-0.716431,-27.7522
3.5,-27.4339,-0.72555,-0.72555,-27.6572
3.55,-27.4098,-0.734596,-0.734596,-27.605
3.6,-27.4254,-0.743571,-0.743571,-27.5943
3.65,-27.4802,-0.752479,-0.752479,-27.6247
3.7,-27.5743,-0.761327,-0.761327,-27.696
3.75,-27.708,-0.77012,-0.77012,-27.8083
3.8,-27.8818,-0.778865,-0.778865,-27.9624
3.85,-28.0967,-0.787571,-0.787571,-28.1593
3.9,-28.354,-0.796245,-0.796245,-28.4009
3.95,-28.655,-0.804897,-0.804897,-28.6891
4,-29.0019,-0.813535,-0.813535,-29.027
4.05,-29.3966,-0.822169,-0.822169,-29.4183
4.1,-29.8417,-0.830807,-0.830807,-29.8677
4.15,-30.3398,-0.839458,-0.839458,-30.3812
4.2,-30.8934,-0.848131,-0.848131,-30.9664
4.25,-31.5045,-0.856834,-0.856834,-31.6331
4.3,-32.1736,-0.865573,-0.865573,-32.3941
4.35,-32.8983,-0.874356,-0.874356,-33.2663
4.4,-33.6703,-0.883186,-0.883186,-34.2725
4.45,-34.471,-0.89207,-0.89207,-35.4444
4.5,-35.2644,-0.901009,-0.901009,-36.8268
4.55,-35.9893,-0.910006,-0.910006,-38.4844
4.6,-36.5576,-0.919061,-0.919061,-40.5086
4.65,-36.8696,-0.928175,-0.928175,-43.003
4.7,-36.8552,-0.937345,-0.937345,-45.8836
4.75,-36.5147,-0.94657,-0.94657,-47.8337
4.8,-35.9186,-0.955844,-0.955844,-46.5405
4.85,-35.1665,-0.965163,-0.965163,-43.6891
4.9,-34.3465,-0.974521,-0.974521,-41.0909
4.95,-33.5194,-0.983911,-0.983911,-38.977
5,-32.7209,-0.993326,-0.993326,-37.2548
5.05,-31.9695,-1.00276,-1.00276,-35.8265
5.1,-31.2734,-1.0122,-1.0122,-34.6213
5.15,-30.6347,-1.02164,-1.02164,-33.5904
5.2,-30.0528,-1.03107,-1.03107,-32.6995
5.25,-29.5254,-1.04048,-1.04048,-31.9237
5.3,-29.0499,-1.04987,-1.04987,-31.245
5.35,-28.6233,-1.05922,-1.05922,-30.6497
5.4,-28.243,-1.06853,-1.06853,-30.1272
5.45,-27.9063,-1.07779,-1.07779,-29.6694
5.5,-27.6112,-1.087,-1.087,-29.2697
5.55,-27.3556,-1.09615,-1.09615,-28.9231
5.6,-27.1379,-1.10523,-1.10523,-28.6255
5.65,-26.9567,-1.11424,-1.11424,-28.3736
5.7,-26.8109,-1.12319,-1.12319,-28.1647
5.75,-26.6996,-1.13206,-1.13206,-27.9969
5.8,-26.6223,-1.14087,-1.14087,-27.8685
5.85,-26.5785,-1.1496,-1.1496,-27.7784
5.9,-26.5681,-1.15827,-1.15827,-27.7257
5.95,-26.5912,-1.16687,-1.16687,-27.71
6,-26.6481,-1.17541,-1.17541,-27.731
6.05,-26.7395,-1.1839,-1.1839,-27.789
6.1,-26.8661,-1.19233,-1.19233,-27.8843
6.15,-27.0291,-1.20073,-1.20073,-28.0176
6.2,-27.23,-1.20909,-1.20909,-28.1901
6.25,-27.4708,-1.21742,-1.21742,-28.403
6.3,-27.7536,-1.22573,-1.22573,-28.6582
6.35,-28.0814,-1.23403,-1.23403,-28.9578
6.4,-28.4576,-1.24233,-1.24233,-29.3046
6.45,-28.8865,-1.25063,-1.25063,-29.7019
6.5,-29.3734,-1.25894,-1.25894,-30.1536
6.55,-29.9248,-1.26727,-1.26727,-30.6644
6.6,-30.5488,-1.27564,-1.27564,-31.24
6.65,-31.2555,-1.28403,-1.28403,-31.8869
6.7,-32.0581,-1.29247,-1.29247,-32.6126
6.75,-32.9731,-1.30095,-1.30095,-33.4253
6.8,-34.0221,-1.30948,-1.30948,-34.3326
6.85,-35.2324,-1.31806,-1.31806,-35.3393
6.9,-36.6369,-1.3267,-1.3267,-36.4403
6.95,-38.2676,-1.3354,-1.3354,-37.6072
7,-40.1234,-1.34416,-1.34416,-38.7593
7.05,-42.049,-1.35297,-1.35297,-39.7262
7.1,-43.4459,-1.36184,-1.36184,-40.2495
7.15,-43.3639,-1.37077,-1.37077,-40.1251
7.2,-41.8671,-1.37975,-1.37975,-39.398
7.25,-39.917,-1.38878,-1.38878,-38.3141
7.3,-38.0623,-1.39786,-1.39786,-37.1105
7.35,-36.4354,-1.40697,-1.40697,-35.9255
7.4,-35.032,-1.41611,-1.41611,-34.8188
7.45,-33.8193,-1.42528,-1.42528,-33.809
7.5,-32.7644,-1.43447,-1.43447,-32.8968
7.55,-31.8406,-1.44368,-1.44368,-32.0758
7.6,-31.0269,-1.45288,-1.45288,-31.338
7.65,-30.3069,-1.46209,-1.46209,-30.6751
7.7,-29.6678,-1.47128,-1.47128,-30.0799
7.75,-29.0997,-1.48045,-1.48045,-29.5459
7.8,-28.5948,-1.4896,-1.4896,-29.0676
7.85,-28.1465,-1.49872,-1.49872,-28.6402
7.9,-27.75,-1.50779,-1.50779,-28.2599
7.95,-27.4009,-1.51682,-1.51682,-27.9233
8,-27.0961,-1.5258,-1.5258,-27.6275
8.05,-26.8328,-1.53472,-1.53472,-27.3702
8.1,-26.6088,-1.54358,-1.54358,-27.1493
8.15,-26.4223,-1.55238,-1.55238,-26.963
8.2,-26.2719,-1.56111,-1.56111,-26.8099
8.25,-26.1566,-1.56977,-1.56977,-26.6888
8.3,-26.0755,-1.57837,-1.57837,-26.5985
8.35,-26.0282,-1.58689,-1.58689,-26.5383
8.4,-26.0144,-1.59535,-1.59535,-26.5073
8.45,-26.0339,-1.60375,-1.60375,-26.5049
8.5,-26.0869,-1.61209,-1.61209,-26.5307
8.55,-26.1739,-1.62036,-1.62036,-26.5841
8.6,-26.2955,-1.62859,-1.62859,-26.6649
8.65,-26.4527,-1.63678,-1.63678,-26.7727
8.7,-26.6467,-1.64492,-1.64492,-26.9073
8.75,-26.8791,-1.65304,-1.65304,-27.0682
8.8,-27.1521,-1.66113,-1.66113,-27.2551
8.85,-27.4682,-1.66921,-1.66921,-27.4673
8.9,-27.8306,-1.67729,-1.67729,-27.7041
8.95,-28.2435,-1.68537,-1.68537,-27.9642
9,-28.7119,-1.69346,-1.69346,-28.2457
9.05,-29.2423,-1.70158,-1.70158,-28.5462
9.1,-29.8427,-1.70973,-1.70973,-28.8617
9.15,-30.5236,-1.71791,-1.71791,-29.1873
9.2,-31.2989,-1.72615,-1.72615,-29.516
9.25,-32.1869,-1.73444,-1.73444,-29.8386
9.3,-33.2126,-1.74279,-1.74279,-30.1435
9.35,-34.4114,-1.75121,-1.75121,-30.4171
9.4,-35.8345,-1.7597,-1.7597,-30.6438
9.45,-37.5585,-1.76826,-1.76826,-30.8081
9.5,-39.6989,-1.7769,-1.7769,-30.8962
9.55,-42.407,-1.78561,-1.78561,-30.8983
9.6,-45.6367,-1.79439,-1.79439,-30.811
9.65,-47.5686,-1.80324,-1.80324,-30.6378
9.7,-45.459,-1.81215,-1.81215,-30.3883
9.75,-42.2033,-1.8211,-1.8211,-30.0766
9.8,-39.4901,-1.8301,-1.8301,-29.7186
9.85,-37.3405,-1.83913,-1.83913,-29.3299
9.9,-35.604,-1.84817,-1.84817,-28.9248
9.95,-34.1678,-1.8572,-1.8572,-28.5148
10,-32.9569,-1.8662,-1.8662,-28.1093
